image,label,text_label,kfold
../datasets/original/sps montipora/spsmontipora_001066.jpg,0,sps montipora,1
../datasets/original/zoa/zoa_000027.jpg,3,zoa,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001302.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_006385.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001271.jpg,6,lps acanthastrea,1
../datasets/original/lps euphyllia/lpseuphyllia_000815.jpg,4,lps euphyllia,1
../datasets/original/lps chalice/lpschalice_000813.jpg,5,lps chalice,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001560.jpg,6,lps acanthastrea,1
../datasets/original/sps montipora/spsmontipora_000179.jpg,0,sps montipora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001702.jpg,6,lps acanthastrea,1
../datasets/original/sps montipora/spsmontipora_001942.jpg,0,sps montipora,1
../datasets/original/other/other_002134.jpg,1,other,1
../datasets/original/lps euphyllia/lpseuphyllia_000520.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_004975.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_002180.jpg,5,lps chalice,1
../datasets/original/zoa/zoa_000971.jpg,3,zoa,1
../datasets/original/zoa/zoa_001273.jpg,3,zoa,1
../datasets/original/zoa/zoa_002053.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_001497.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_000882.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_000452.jpg,5,lps chalice,1
../datasets/original/lps chalice/lpschalice_001182.jpg,5,lps chalice,1
../datasets/original/other/other_000052.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_002939.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_001984.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001940.jpg,5,lps chalice,1
../datasets/original/sps montipora/spsmontipora_002074.jpg,0,sps montipora,1
../datasets/original/zoa/zoa_001255.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_001343.jpg,5,lps chalice,1
../datasets/original/lps euphyllia/lpseuphyllia_001258.jpg,4,lps euphyllia,1
../datasets/original/zoa/zoa_001341.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_000238.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005780.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_005945.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_000915.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_001392.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_004952.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_001171.jpg,2,sps acropora,1
../datasets/original/other/other_003084.jpg,1,other,1
../datasets/original/sps montipora/spsmontipora_001928.jpg,0,sps montipora,1
../datasets/original/lps chalice/lpschalice_001028.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_000259.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_000341.jpg,4,lps euphyllia,1
../datasets/original/lps euphyllia/lpseuphyllia_000951.jpg,4,lps euphyllia,1
../datasets/original/lps chalice/lpschalice_001895.jpg,5,lps chalice,1
../datasets/original/lps chalice/lpschalice_000807.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005635.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_001536.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_000491.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_004674.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_005992.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_005326.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_003147.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001134.jpg,6,lps acanthastrea,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001324.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_002453.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001616.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_001967.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_000405.jpg,4,lps euphyllia,1
../datasets/original/lps chalice/lpschalice_001988.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_001983.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_001751.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_001775.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005518.jpg,2,sps acropora,1
../datasets/original/other/other_002915.jpg,1,other,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000675.jpg,6,lps acanthastrea,1
../datasets/original/lps chalice/lpschalice_001200.jpg,5,lps chalice,1
../datasets/original/sps montipora/spsmontipora_000967.jpg,0,sps montipora,1
../datasets/original/other/other_001055.jpg,1,other,1
../datasets/original/other/other_000969.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_005129.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_001334.jpg,0,sps montipora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000693.jpg,6,lps acanthastrea,1
../datasets/original/zoa/zoa_000963.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_002170.jpg,5,lps chalice,1
../datasets/original/sps montipora/spsmontipora_001396.jpg,0,sps montipora,1
../datasets/original/lps euphyllia/lpseuphyllia_000737.jpg,4,lps euphyllia,1
../datasets/original/zoa/zoa_000178.jpg,3,zoa,1
../datasets/original/other/other_000259.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_005530.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_003472.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_001827.jpg,4,lps euphyllia,1
../datasets/original/lps chalice/lpschalice_000380.jpg,5,lps chalice,1
../datasets/original/other/other_001472.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001041.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005958.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_000530.jpg,4,lps euphyllia,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000088.jpg,6,lps acanthastrea,1
../datasets/original/other/other_000992.jpg,1,other,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000175.jpg,6,lps acanthastrea,1
../datasets/original/zoa/zoa_000205.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_001458.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_003223.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000590.jpg,6,lps acanthastrea,1
../datasets/original/other/other_001628.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_004542.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_005655.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001112.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_002937.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001060.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_004069.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000419.jpg,6,lps acanthastrea,1
../datasets/original/zoa/zoa_000694.jpg,3,zoa,1
../datasets/original/zoa/zoa_000726.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_001478.jpg,5,lps chalice,1
../datasets/original/other/other_002443.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_000321.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_002426.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_000158.jpg,0,sps montipora,1
../datasets/original/zoa/zoa_001410.jpg,3,zoa,1
../datasets/original/other/other_001341.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_000977.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_006162.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_000681.jpg,3,zoa,1
../datasets/original/sps acropora/spsacropora_003701.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_004263.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_000932.jpg,5,lps chalice,1
../datasets/original/other/other_002975.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_002305.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001616.jpg,5,lps chalice,1
../datasets/original/lps chalice/lpschalice_001471.jpg,5,lps chalice,1
../datasets/original/sps montipora/spsmontipora_000863.jpg,0,sps montipora,1
../datasets/original/sps montipora/spsmontipora_000650.jpg,0,sps montipora,1
../datasets/original/zoa/zoa_001132.jpg,3,zoa,1
../datasets/original/sps acropora/spsacropora_005475.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001426.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_006257.jpg,2,sps acropora,1
../datasets/original/other/other_000876.jpg,1,other,1
../datasets/original/other/other_000999.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001767.jpg,5,lps chalice,1
../datasets/original/zoa/zoa_000870.jpg,3,zoa,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000511.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_005678.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_001116.jpg,4,lps euphyllia,1
../datasets/original/sps montipora/spsmontipora_001183.jpg,0,sps montipora,1
../datasets/original/sps acropora/spsacropora_002368.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_001604.jpg,0,sps montipora,1
../datasets/original/other/other_002613.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_006066.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000441.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_000313.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_001992.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_001343.jpg,4,lps euphyllia,1
../datasets/original/zoa/zoa_000570.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_000121.jpg,4,lps euphyllia,1
../datasets/original/zoa/zoa_001193.jpg,3,zoa,1
../datasets/original/sps acropora/spsacropora_006647.jpg,2,sps acropora,1
../datasets/original/other/other_000045.jpg,1,other,1
../datasets/original/other/other_003389.jpg,1,other,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000145.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_005212.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001209.jpg,6,lps acanthastrea,1
../datasets/original/other/other_000154.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001270.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005414.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_000477.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_006299.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_001831.jpg,0,sps montipora,1
../datasets/original/sps acropora/spsacropora_003368.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_004169.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_006728.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_001963.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_001840.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_000366.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_002205.jpg,2,sps acropora,1
../datasets/original/other/other_000254.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001342.jpg,5,lps chalice,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001818.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_004789.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_000894.jpg,3,zoa,1
../datasets/original/other/other_000293.jpg,1,other,1
../datasets/original/other/other_002012.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_005855.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_006319.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_001826.jpg,3,zoa,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001306.jpg,6,lps acanthastrea,1
../datasets/original/other/other_000115.jpg,1,other,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001135.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_002374.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_000727.jpg,0,sps montipora,1
../datasets/original/sps acropora/spsacropora_005452.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_000772.jpg,2,sps acropora,1
../datasets/original/zoa/zoa_000569.jpg,3,zoa,1
../datasets/original/lps euphyllia/lpseuphyllia_000338.jpg,4,lps euphyllia,1
../datasets/original/other/other_001197.jpg,1,other,1
../datasets/original/other/other_002813.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001205.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005695.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_000277.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001108.jpg,6,lps acanthastrea,1
../datasets/original/sps acropora/spsacropora_004689.jpg,2,sps acropora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_000697.jpg,6,lps acanthastrea,1
../datasets/original/other/other_003282.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_002304.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_006356.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_000713.jpg,0,sps montipora,1
../datasets/original/other/other_003574.jpg,1,other,1
../datasets/original/other/other_002754.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_001284.jpg,5,lps chalice,1
../datasets/original/lps euphyllia/lpseuphyllia_001403.jpg,4,lps euphyllia,1
../datasets/original/other/other_000495.jpg,1,other,1
../datasets/original/zoa/zoa_000905.jpg,3,zoa,1
../datasets/original/other/other_001696.jpg,1,other,1
../datasets/original/other/other_000755.jpg,1,other,1
../datasets/original/sps montipora/spsmontipora_000506.jpg,0,sps montipora,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001748.jpg,6,lps acanthastrea,1
../datasets/original/lps chalice/lpschalice_001604.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_003002.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_000324.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_005029.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_004999.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001927.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_000855.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001670.jpg,5,lps chalice,1
../datasets/original/lps chalice/lpschalice_001245.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_004213.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_001090.jpg,2,sps acropora,1
../datasets/original/other/other_001342.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_002365.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_000910.jpg,5,lps chalice,1
../datasets/original/lps acanthastrea/lpsacanthastrea_001761.jpg,6,lps acanthastrea,1
../datasets/original/lps euphyllia/lpseuphyllia_000833.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_000274.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_006265.jpg,2,sps acropora,1
../datasets/original/other/other_003184.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_005022.jpg,2,sps acropora,1
../datasets/original/sps montipora/spsmontipora_000398.jpg,0,sps montipora,1
../datasets/original/sps acropora/spsacropora_000688.jpg,2,sps acropora,1
../datasets/original/sps acropora/spsacropora_006609.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_001500.jpg,4,lps euphyllia,1
../datasets/original/other/other_001181.jpg,1,other,1
../datasets/original/other/other_000538.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_006081.jpg,2,sps acropora,1
../datasets/original/lps chalice/lpschalice_001570.jpg,5,lps chalice,1
../datasets/original/other/other_002719.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_000024.jpg,5,lps chalice,1
../datasets/original/zoa/zoa_001731.jpg,3,zoa,1
../datasets/original/lps chalice/lpschalice_001763.jpg,5,lps chalice,1
../datasets/original/sps montipora/spsmontipora_002169.jpg,0,sps montipora,1
../datasets/original/lps chalice/lpschalice_002190.jpg,5,lps chalice,1
../datasets/original/lps chalice/lpschalice_000488.jpg,5,lps chalice,1
../datasets/original/lps euphyllia/lpseuphyllia_001677.jpg,4,lps euphyllia,1
../datasets/original/sps acropora/spsacropora_000449.jpg,2,sps acropora,1
../datasets/original/lps euphyllia/lpseuphyllia_000521.jpg,4,lps euphyllia,1
../datasets/original/zoa/zoa_001918.jpg,3,zoa,1
../datasets/original/other/other_000592.jpg,1,other,1
../datasets/original/lps chalice/lpschalice_000924.jpg,5,lps chalice,1
../datasets/original/sps acropora/spsacropora_005805.jpg,2,sps acropora,1
../datasets/original/other/other_000178.jpg,1,other,1
../datasets/original/sps acropora/spsacropora_006585.jpg,2,sps acropora,1
